user,seed,tier,model,floor,accept_threshold,TAR,FAR,FRR,EER,bypass_windmouse,bypass_sapiagent,bypass_dmtg
user12,0,T2,T2_GradientBoosting,0.02,0.36151154533744784,0.7547169811320755,0.3211920529801324,0.24528301886792447,0.1216094032549729,0.0,0.0,0.0
user12,0,T2,T2_GradientBoosting,0.05,0.36151154533744784,0.7547169811320755,0.3211920529801324,0.24528301886792447,0.1216094032549729,0.0,0.0,0.0
user12,0,T2,T2_GradientBoosting,0.08,0.36151154533744784,0.7547169811320755,0.3211920529801324,0.24528301886792447,0.1216094032549729,0.0,0.0,0.0
user12,0,T2,T2_GradientBoosting,0.1,0.36151154533744784,0.7547169811320755,0.3211920529801324,0.24528301886792447,0.1216094032549729,0.0,0.0,0.0
user12,0,T2,T2_GradientBoosting,0.15,0.36151154533744784,0.7547169811320755,0.3211920529801324,0.24528301886792447,0.1216094032549729,0.0,0.0,0.0
user12,0,T2,T2_GradientBoosting,0.2,0.36151154533744784,0.7547169811320755,0.3211920529801324,0.24528301886792447,0.1216094032549729,0.0,0.0,0.0
user12,0,T2,T2_XGBoost,0.0,0.2673075795173645,0.8259958071278826,0.3443708609271523,0.17400419287211744,0.11053345388788424,0.0,0.0,0.0
user12,0,T2,T2_XGBoost,0.02,0.2673075795173645,0.8259958071278826,0.3443708609271523,0.17400419287211744,0.11053345388788424,0.0,0.0,0.0
user12,0,T2,T2_XGBoost,0.05,0.2673075795173645,0.8259958071278826,0.3443708609271523,0.17400419287211744,0.11053345388788424,0.0,0.0,0.0
user12,0,T2,T2_XGBoost,0.08,0.2673075795173645,0.8259958071278826,0.3443708609271523,0.17400419287211744,0.11053345388788424,0.0,0.0,0.0
user12,0,T2,T2_XGBoost,0.1,0.2673075795173645,0.8259958071278826,0.3443708609271523,0.17400419287211744,0.11053345388788424,0.0,0.0,0.0
user12,0,T2,T2_XGBoost,0.15,0.2673075795173645,0.8259958071278826,0.3443708609271523,0.17400419287211744,0.11053345388788424,0.0,0.0,0.0
user12,0,T2,T2_XGBoost,0.2,0.2673075795173645,0.8259958071278826,0.3443708609271523,0.17400419287211744,0.11053345388788424,0.0,0.0,0.0
user12,0,T3,T3_1D_CNN,0.0,0.5158219933509827,0.7924528301886793,0.31125827814569534,0.2075471698113207,0.11392405063291142,0.0,0.05,0.0
user12,0,T3,T3_1D_CNN,0.02,0.5158219933509827,0.7924528301886793,0.31125827814569534,0.2075471698113207,0.11392405063291142,0.0,0.05,0.0
user12,0,T3,T3_1D_CNN,0.05,0.5158219933509827,0.7924528301886793,0.31125827814569534,0.2075471698113207,0.11392405063291142,0.0,0.05,0.0
user12,0,T3,T3_1D_CNN,0.08,0.5158219933509827,0.7924528301886793,0.31125827814569534,0.2075471698113207,0.11392405063291142,0.0,0.05,0.0
user12,0,T3,T3_1D_CNN,0.1,0.5158219933509827,0.7924528301886793,0.31125827814569534,0.2075471698113207,0.11392405063291142,0.0,0.05,0.0
user12,0,T3,T3_1D_CNN,0.15,0.5158219933509827,0.7924528301886793,0.31125827814569534,0.2075471698113207,0.11392405063291142,0.0,0.05,0.0
user12,0,T3,T3_1D_CNN,0.2,0.5158219933509827,0.7924528301886793,0.31125827814569534,0.2075471698113207,0.11392405063291142,0.0,0.05,0.0
user15,0,T0,T0_DistanceProfile,0.0,0.6455099028719449,0.29473684210526313,0.09933774834437085,0.7052631578947368,0.48825821695584704,0.0,0.0,0.0
user15,0,T0,T0_DistanceProfile,0.02,0.6455099028719449,0.29473684210526313,0.09933774834437085,0.7052631578947368,0.48825821695584704,0.0,0.0,0.0
user15,0,T0,T0_DistanceProfile,0.05,0.6455099028719449,0.29473684210526313,0.09933774834437085,0.7052631578947368,0.48825821695584704,0.0,0.0,0.0
user15,0,T0,T0_DistanceProfile,0.08,0.6455099028719449,0.29473684210526313,0.09933774834437085,0.7052631578947368,0.48825821695584704,0.0,0.0,0.0
user15,0,T0,T0_DistanceProfile,0.1,0.6455099028719449,0.29473684210526313,0.09933774834437085,0.7052631578947368,0.48825821695584704,0.0,0.0,0.0
